hot,images,int,labels,path
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[241 249 251]
  [242 250 252]
  [245 250 253]
  ...
  [251 253 253]
  [215 199 168]
  [235 221 187]]

 [[183 173 148]
  [165 158 137]
  [247 252 255]
  ...
  [213 197 186]
  [226 214 190]
  [220 197 166]]

 [[184 178 150]
  [143 135 113]
  [180 180 157]
  ...
  [248 239 216]
  [225 202 168]
  [213 195 170]]

 ...

 [[247 251 254]
  [239 250 252]
  [232 245 251]
  ...
  [129 142  57]
  [125 138  45]
  [115 135  40]]

 [[234 249 251]
  [231 246 249]
  [223 243 250]
  ...
  [130 135  46]
  [123 125  41]
  [119 125  45]]

 [[241 249 251]
  [216 226 228]
  [228 243 243]
  ...
  [126 124  65]
  [128 126  64]
  [118 118  46]]]",9,n9,input/training/n9/n9115.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[151 157 174]
  [125 134 133]
  [102 115 102]
  ...
  [ 88  97  54]
  [ 60  73  19]
  [ 61  68  17]]

 [[163 169 185]
  [128 133 145]
  [ 97 112  89]
  ...
  [ 77  89  43]
  [ 56  69  16]
  [ 57  66  14]]

 [[173 180 198]
  [136 141 153]
  [ 96 111  92]
  ...
  [ 77  87  38]
  [ 53  67  14]
  [ 57  67  16]]

 ...

 [[249 250 245]
  [249 250 245]
  [249 250 245]
  ...
  [146 153 149]
  [147 156 151]
  [139 149 141]]

 [[248 249 244]
  [248 249 245]
  [250 251 246]
  ...
  [145 154 149]
  [142 153 147]
  [140 150 142]]

 [[248 249 244]
  [249 249 246]
  [251 251 249]
  ...
  [143 152 147]
  [142 153 147]
  [136 146 138]]]",9,n9,input/training/n9/n9055.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[131 135  80]
  [ 49  59  26]
  [ 74 106  48]
  ...
  [ 69  93  38]
  [ 62  85  31]
  [ 50  64  20]]

 [[ 94  96  49]
  [ 60  77  29]
  [ 72 102  42]
  ...
  [ 73 101  60]
  [ 11  30   6]
  [ 28  35  13]]

 [[103 114  62]
  [ 80 109  39]
  [ 93 129  60]
  ...
  [ 96 123  93]
  [ 22  39  20]
  [ 23  25  11]]

 ...

 [[ 89 109  53]
  [202 226 201]
  [153 185 173]
  ...
  [156 184  98]
  [139 150 129]
  [178 189 135]]

 [[138 164 152]
  [160 180 131]
  [125 150  95]
  ...
  [124 156  57]
  [147 171 132]
  [193 205 191]]

 [[121 156  82]
  [233 246 226]
  [139 152 145]
  ...
  [177 198 195]
  [174 187 169]
  [190 207 164]]]",9,n9,input/training/n9/n9050.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[192 189  58]
  [179 179  72]
  [166 171  79]
  ...
  [130 141  76]
  [129 139  76]
  [130 141  75]]

 [[190 188  57]
  [155 161  53]
  [149 159  51]
  ...
  [128 137  74]
  [127 138  72]
  [129 138  71]]

 [[168 173  57]
  [147 154  53]
  [151 160  50]
  ...
  [165 172 131]
  [186 188 171]
  [164 154 156]]

 ...

 [[ 62  84  19]
  [ 72  83  24]
  [ 64  79  31]
  ...
  [183 190 193]
  [225 227 240]
  [246 245 251]]

 [[ 68  81  22]
  [ 63  76  22]
  [ 71  82  30]
  ...
  [119 120 128]
  [188 199 211]
  [228 232 244]]

 [[ 74  86  29]
  [ 74  85  25]
  [ 70  83  28]
  ...
  [ 52  54  60]
  [ 91  90  91]
  [165 174 164]]]",9,n9,input/training/n9/n9031.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[139 175  75]
  [ 74 107  17]
  [ 32  59   0]
  ...
  [ 66  64   3]
  [ 89  87  46]
  [ 87 113   0]]

 [[ 72 122   0]
  [ 79 120  15]
  [ 97 128  33]
  ...
  [ 73  76   0]
  [ 55  62   1]
  [ 90 143   0]]

 [[ 39  69   0]
  [ 58  92  10]
  [ 49  78   0]
  ...
  [ 94  93   7]
  [ 49  54   2]
  [ 77 136   0]]

 ...

 [[129 143  74]
  [ 87  95  38]
  [ 82  87  26]
  ...
  [104 163  14]
  [ 95 115  18]
  [ 79  94   8]]

 [[ 84  74   9]
  [103 102  37]
  [ 84  86  27]
  ...
  [123 172  27]
  [ 84 103  10]
  [162 179  82]]

 [[ 89  84  29]
  [ 76  77  18]
  [ 81  76  33]
  ...
  [ 86 105   9]
  [104 161  22]
  [103 117  32]]]",9,n9,input/training/n9/n9136.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 73  84  19]
  [ 71  79  31]
  [130 136 104]
  ...
  [126 144  34]
  [112 129  25]
  [ 89 103  18]]

 [[247 251 227]
  [250 253 235]
  [248 249 237]
  ...
  [104 118  30]
  [ 91 105  15]
  [ 74  86   8]]

 [[255 253 253]
  [254 255 242]
  [241 243 229]
  ...
  [172 178 131]
  [ 68  76  13]
  [ 69  79   4]]

 ...

 [[120 118  68]
  [132 132  80]
  [102 102  63]
  ...
  [115 127  67]
  [121 136  73]
  [122 141  75]]

 [[194 192 177]
  [165 166 134]
  [113 115  81]
  ...
  [103 116  60]
  [106 120  61]
  [105 119  58]]

 [[107 112  78]
  [188 192 165]
  [113 119  83]
  ...
  [ 88 101  47]
  [ 90 103  48]
  [ 87 101  43]]]",9,n9,input/training/n9/n9127.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 80  99  70]
  [ 75  96  66]
  [ 83 107  76]
  ...
  [ 35  65  72]
  [ 49  80  82]
  [ 35  68  55]]

 [[ 80 100  73]
  [ 66  88  60]
  [ 70  94  67]
  ...
  [  5  27  34]
  [  7  33  31]
  [ 22  54  36]]

 [[ 55  78  49]
  [ 36  60  33]
  [ 39  63  40]
  ...
  [  3  23  24]
  [ 22  45  37]
  [ 52  81  56]]

 ...

 [[ 18  51  30]
  [  9  38  16]
  [ 38  59  43]
  ...
  [ 32  63  59]
  [ 32  59  49]
  [ 26  55  43]]

 [[ 52  89  58]
  [ 43  78  44]
  [ 51  79  49]
  ...
  [ 42  79  83]
  [ 39  79  79]
  [ 43  84  76]]

 [[ 74 108  62]
  [ 67 102  53]
  [ 58  90  50]
  ...
  [ 42  77  90]
  [ 43  81  92]
  [ 28  69  69]]]",9,n9,input/training/n9/n9143.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[255 255 251]
  [255 255 253]
  [254 254 251]
  ...
  [251 254 255]
  [252 254 252]
  [253 254 245]]

 [[ 39  40  34]
  [ 30  31  25]
  [ 29  30  24]
  ...
  [ 12  22   7]
  [  9  18   1]
  [ 32  40  18]]

 [[ 37  38  30]
  [ 30  31  22]
  [ 28  29  21]
  ...
  [ 10  29   0]
  [  7  24   0]
  [ 19  34   2]]

 ...

 [[164 158 172]
  [150 142 163]
  [109 101 125]
  ...
  [ 90  95  86]
  [102  99  92]
  [101  98  91]]

 [[108 102 114]
  [ 78  71  89]
  [ 86  77 100]
  ...
  [ 82  88  75]
  [ 99  96  87]
  [100  97  88]]

 [[ 74  69  77]
  [107  99 119]
  [196 189 213]
  ...
  [ 82  88  77]
  [ 96  96  86]
  [100  96  89]]]",9,n9,input/training/n9/n9161.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[174 203 245]
  [175 204 246]
  [174 202 249]
  ...
  [173 203 250]
  [173 201 248]
  [174 203 245]]

 [[174 203 245]
  [174 203 245]
  [174 203 245]
  ...
  [173 202 246]
  [174 202 249]
  [173 203 248]]

 [[175 204 246]
  [175 204 246]
  [175 204 246]
  ...
  [173 202 243]
  [170 203 247]
  [174 202 248]]

 ...

 [[174 203 245]
  [174 203 245]
  [252 246 242]
  ...
  [163 189 215]
  [175 203 249]
  [175 202 250]]

 [[173 200 246]
  [181 205 242]
  [201 199 197]
  ...
  [172 204 247]
  [175 203 249]
  [175 204 248]]

 [[174 203 245]
  [224 228 235]
  [168 172 180]
  ...
  [175 204 246]
  [175 204 244]
  [174 203 244]]]",9,n9,input/training/n9/n9126.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[174 114  70]
  [160 101  54]
  [147  88  40]
  ...
  [ 34  91  49]
  [145 169 153]
  [ 39  81  48]]

 [[194 156 137]
  [195 148 122]
  [191 136 110]
  ...
  [ 34  90  50]
  [ 29  74  40]
  [146 165 147]]

 [[202 175 166]
  [205 171 160]
  [202 166 154]
  ...
  [ 34  85  52]
  [107 142 117]
  [108 138 112]]

 ...

 [[141 121 109]
  [113  94  96]
  [140 115 108]
  ...
  [ 80  49  20]
  [ 38  27  15]
  [ 18  14  14]]

 [[183 159 147]
  [172 151 134]
  [161 135 122]
  ...
  [ 17  13  12]
  [ 20  14  15]
  [ 19  13  15]]

 [[199 175 148]
  [191 164 143]
  [171 145 132]
  ...
  [ 18  15  16]
  [ 19  13  15]
  [ 20  14  16]]]",9,n9,input/training/n9/n9125.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[104 128  74]
  [112 127  68]
  [116 128  68]
  ...
  [160 156 148]
  [134 133 102]
  [131 130 100]]

 [[105 117  83]
  [112 126  67]
  [114 127  62]
  ...
  [163 159 151]
  [131 130  99]
  [127 126  96]]

 [[160 164 149]
  [111 121  66]
  [114 126  56]
  ...
  [161 158 146]
  [128 127  96]
  [129 129  95]]

 ...

 [[ 90  74  77]
  [114  96 108]
  [108  92 102]
  ...
  [142 132 153]
  [ 93  83  86]
  [ 76  66  64]]

 [[ 93  77  80]
  [111  93 105]
  [116  99 109]
  ...
  [ 90  80  86]
  [ 69  60  53]
  [ 51  43  32]]

 [[114  98 101]
  [121 103 115]
  [125 108 117]
  ...
  [ 47  42  27]
  [ 38  31  13]
  [ 39  24  15]]]",9,n9,input/training/n9/n9018.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 58  50  47]
  [ 66  61  57]
  [ 45  42  35]
  ...
  [115 134 103]
  [160 164 127]
  [106  90  82]]

 [[ 49  42  36]
  [ 61  56  50]
  [ 36  33  26]
  ...
  [135 155 120]
  [129 135  99]
  [ 93  78  73]]

 [[ 70  63  52]
  [ 60  56  46]
  [ 27  24  19]
  ...
  [149 169 133]
  [130 136 106]
  [ 97  83  79]]

 ...

 [[ 76 100  50]
  [ 83 105  71]
  [ 96 119  76]
  ...
  [131 126 148]
  [145 140 162]
  [155 150 172]]

 [[ 71  92  49]
  [ 60  78  58]
  [ 95 115  77]
  ...
  [146 141 163]
  [125 120 142]
  [141 136 158]]

 [[ 86 105  69]
  [ 95 111  98]
  [109 129  93]
  ...
  [124 119 141]
  [112 107 129]
  [117 113 135]]]",9,n9,input/training/n9/n9014.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[244 244 244]
  [244 244 244]
  [243 243 243]
  ...
  [ 60  79   0]
  [ 58  71   2]
  [ 49  61   0]]

 [[244 244 244]
  [244 244 244]
  [243 243 243]
  ...
  [ 84  96   0]
  [ 88  99   0]
  [ 63  76   1]]

 [[244 244 244]
  [244 244 244]
  [244 244 244]
  ...
  [ 50  62   1]
  [ 61  71  10]
  [ 52  58  12]]

 ...

 [[223 223 223]
  [196 196 196]
  [202 202 202]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[231 231 231]
  [221 221 221]
  [230 230 230]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",9,n9,input/training/n9/n9044.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[139 156 168]
  [185 202 217]
  [210 220 235]
  ...
  [ 28  27  20]
  [ 22  18  15]
  [ 30  29  23]]

 [[114 132 142]
  [165 181 198]
  [200 211 228]
  ...
  [ 26  26  18]
  [ 21  21  16]
  [ 33  33  24]]

 [[ 55  67  27]
  [ 60  72  45]
  [ 96 112 121]
  ...
  [ 29  25  19]
  [ 28  29  24]
  [ 28  29  20]]

 ...

 [[  1   1   1]
  [  0   0   0]
  [  1   1   1]
  ...
  [ 45  59  15]
  [ 56  65  14]
  [ 71  79   2]]

 [[  1   1   2]
  [  2   3   1]
  [  1   0   0]
  ...
  [ 46  55  37]
  [ 40  52  36]
  [ 44  54  31]]

 [[  1   1   1]
  [ 21  14  13]
  [ 51  46  32]
  ...
  [ 37  47  25]
  [ 36  45  26]
  [ 42  50  31]]]",9,n9,input/training/n9/n9038.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [252 253 253]
  ...
  [253 253 253]
  [254 254 254]
  [255 255 255]]

 ...

 [[255 255 255]
  [253 254 253]
  [232 228 225]
  ...
  [246 246 247]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 253 254]
  [254 254 253]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",9,n9,input/training/n9/n9141.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[137 194 107]
  [149 216 114]
  [117 170 123]
  ...
  [190 174 166]
  [197 182 173]
  [180 168 146]]

 [[128 189 109]
  [148 217 115]
  [117 173 110]
  ...
  [205 194 189]
  [216 207 196]
  [200 198 169]]

 [[125 179 115]
  [136 209 105]
  [132 209 108]
  ...
  [201 190 184]
  [219 214 194]
  [213 219 182]]

 ...

 [[119 122  90]
  [127 132 114]
  [155 157 161]
  ...
  [172 151 145]
  [175 152 155]
  [215 199 181]]

 [[123 116 117]
  [120 117 109]
  [182 173 173]
  ...
  [216 205 195]
  [203 189 176]
  [186 165 162]]

 [[196 183 178]
  [205 199 186]
  [220 208 213]
  ...
  [208 191 179]
  [213 203 180]
  [204 180 176]]]",9,n9,input/training/n9/n9060.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[168 178 144]
  [177 182 150]
  [193 189 160]
  ...
  [166 179 132]
  [152 178 145]
  [163 181 144]]

 [[147 151 130]
  [153 155 138]
  [159 156 137]
  ...
  [213 205 146]
  [197 197 160]
  [165 178 144]]

 [[135 133 133]
  [112 120 133]
  [114 124 128]
  ...
  [219 210 143]
  [194 199 147]
  [171 187 123]]

 ...

 [[171 175 103]
  [188 192 131]
  [196 182 145]
  ...
  [ 95 112 111]
  [ 79 100 103]
  [ 56  76  85]]

 [[170 178 139]
  [178 191 145]
  [169 175 121]
  ...
  [ 98 113 110]
  [ 76  98 100]
  [ 47  67  77]]

 [[153 174 142]
  [155 180 124]
  [129 150  86]
  ...
  [ 95 110 107]
  [ 66  87  89]
  [ 39  60  69]]]",9,n9,input/training/n9/n9017.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 59  73  47]
  [ 82  84  67]
  [ 70  74  56]
  ...
  [ 89 121 104]
  [ 71 105 122]
  [ 49  70  34]]

 [[ 62  75  45]
  [ 61  79  41]
  [107 136 103]
  ...
  [ 78  94 102]
  [ 96 125 145]
  [106 115  89]]

 [[106 134 101]
  [122 149 136]
  [118 140 117]
  ...
  [ 87 101  68]
  [ 99 135 160]
  [102 134  96]]

 ...

 [[ 48  38  43]
  [ 24  51  52]
  [ 40  78  48]
  ...
  [ 43  52  53]
  [ 47  50  58]
  [ 44  48  54]]

 [[139 129 142]
  [105  84  85]
  [ 54  58  45]
  ...
  [ 57  70  65]
  [ 42  57  59]
  [ 43  48  54]]

 [[ 58  59  62]
  [ 44  58  70]
  [141 148 174]
  ...
  [ 86  95  82]
  [ 40  53  55]
  [ 43  48  54]]]",9,n9,input/training/n9/n9032.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[124 122 143]
  [121 121 142]
  [123 119 140]
  ...
  [153 147 161]
  [150 144 160]
  [150 142 157]]

 [[123 123 143]
  [123 122 143]
  [122 122 142]
  ...
  [157 147 162]
  [154 144 161]
  [147 144 155]]

 [[124 122 143]
  [123 123 141]
  [120 121 141]
  ...
  [153 145 161]
  [150 143 159]
  [149 139 156]]

 ...

 [[214 198 196]
  [199 185 196]
  [210 195 200]
  ...
  [219 205 198]
  [221 205 199]
  [219 206 198]]

 [[189 178 184]
  [207 194 203]
  [221 206 210]
  ...
  [226 211 203]
  [224 207 202]
  [220 206 198]]

 [[192 179 188]
  [214 197 207]
  [219 206 210]
  ...
  [239 220 217]
  [232 217 212]
  [229 212 204]]]",9,n9,input/training/n9/n9151.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 35  57  24]
  [ 95 130  88]
  [ 63 116  42]
  ...
  [ 83 145  59]
  [ 82 143  64]
  [ 69 135  45]]

 [[ 50  71  15]
  [ 87 109  98]
  [ 63 103  56]
  ...
  [120 180  78]
  [146 195 165]
  [128 192 109]]

 [[ 34  53   5]
  [112 131 114]
  [ 76 105  69]
  ...
  [ 99 161  36]
  [ 77 131  53]
  [ 78 141  55]]

 ...

 [[ 72 117  39]
  [142 188  88]
  [ 46  85  48]
  ...
  [  9  89  17]
  [ 30  84   3]
  [ 59 120  23]]

 [[ 49  92  48]
  [ 73 117  77]
  [ 26  65  36]
  ...
  [ 32  71  30]
  [ 48  89  18]
  [123 178  67]]

 [[ 80 130  27]
  [ 92 136  87]
  [ 76 115  82]
  ...
  [ 50  88  47]
  [125 161  65]
  [137 193  77]]]",9,n9,input/training/n9/n9061.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 44  87  34]
  [ 45  81  27]
  [ 50  88  29]
  ...
  [174 231  32]
  [180 227  70]
  [227 250 122]]

 [[ 42  83  25]
  [ 44  86  23]
  [ 49  91  27]
  ...
  [214 250  80]
  [253 255 192]
  [248 252 168]]

 [[ 48  90  26]
  [ 49  97  27]
  [ 52 102  27]
  ...
  [254 255 253]
  [243 245 234]
  [238 247 178]]

 ...

 [[ 94 130 120]
  [ 90 130 113]
  [ 88 129 111]
  ...
  [ 67  59  72]
  [ 65  55  56]
  [ 66  61  67]]

 [[ 85 124 106]
  [ 89 130 121]
  [ 84 123 109]
  ...
  [ 61  55  67]
  [ 64  64  62]
  [ 59  63  66]]

 [[ 88 130 120]
  [ 85 130 120]
  [ 94 131 113]
  ...
  [ 59  57  68]
  [ 65  59  59]
  [ 61  56  63]]]",9,n9,input/training/n9/n9145.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[126 147 120]
  [121 148 111]
  [108 157 100]
  ...
  [126 151  62]
  [164 185 127]
  [180 200 116]]

 [[136 157 133]
  [135 153 120]
  [132 150  99]
  ...
  [109 142  58]
  [166 183 128]
  [166 193 158]]

 [[146 155 125]
  [136 153 125]
  [112 149 117]
  ...
  [150 179 128]
  [150 190  98]
  [168 210 135]]

 ...

 [[ 97 129  78]
  [ 72 137  83]
  [ 92 141  99]
  ...
  [106 131  45]
  [ 76 148   4]
  [ 69 140   7]]

 [[ 74 154 117]
  [ 84 107  58]
  [ 72  89  55]
  ...
  [ 93 149  19]
  [ 92 135  48]
  [127 150 124]]

 [[123 173 133]
  [ 59 112  32]
  [ 78  99  54]
  ...
  [103 134  49]
  [110 145 103]
  [123 129  88]]]",9,n9,input/training/n9/n9154.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[140 200 126]
  [147 203 137]
  [151 206 132]
  ...
  [102  89  61]
  [165 170 115]
  [190 216 134]]

 [[145 200 132]
  [137 198 126]
  [140 200 116]
  ...
  [ 94  80  52]
  [156 163 117]
  [195 213 161]]

 [[129 183 118]
  [122 184 109]
  [118 186  97]
  ...
  [ 94  76  51]
  [138 137 101]
  [197 200 164]]

 ...

 [[ 92 127  34]
  [ 79 127  22]
  [ 80 137  25]
  ...
  [145 205  78]
  [167 216  91]
  [200 211 152]]

 [[ 90 122  43]
  [ 85 126  29]
  [ 73 129  23]
  ...
  [ 69 119  13]
  [158 214  98]
  [189 210 134]]

 [[ 97 128  54]
  [ 89 120  42]
  [ 82 136  43]
  ...
  [ 52  99  13]
  [ 76 113  21]
  [148 199  95]]]",9,n9,input/training/n9/n9137.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[164 165 152]
  [205 209 177]
  [145 150 112]
  ...
  [198 211 168]
  [174 186 146]
  [179 191 151]]

 [[137 142 113]
  [167 175 125]
  [ 68  77  23]
  ...
  [164 184 122]
  [129 147  86]
  [135 153  94]]

 [[124 131  89]
  [157 167 104]
  [ 56  67   1]
  ...
  [142 166  92]
  [124 144  72]
  [126 147  72]]

 ...

 [[171 176 154]
  [170 178 139]
  [171 182 142]
  ...
  [103 127  42]
  [ 68  92   6]
  [112 136  52]]

 [[171 176 155]
  [169 177 140]
  [169 180 140]
  ...
  [ 81 104  15]
  [ 67  89   4]
  [116 138  53]]

 [[171 176 156]
  [168 176 139]
  [167 177 140]
  ...
  [ 82 105  13]
  [104 127  39]
  [ 92 114  29]]]",9,n9,input/training/n9/n9163.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 40  44  28]
  [ 30  38  23]
  [ 29  35  24]
  ...
  [ 28  29  20]
  [ 24  27  19]
  [ 27  29  21]]

 [[ 70  73  46]
  [ 65  69  46]
  [ 46  52  33]
  ...
  [ 31  33  23]
  [ 34  34  24]
  [ 39  40  29]]

 [[ 86  81  54]
  [ 77  71  49]
  [ 53  52  35]
  ...
  [ 45  46  31]
  [ 52  54  35]
  [ 57  58  38]]

 ...

 [[141 152 129]
  [163 171 153]
  [156 164 138]
  ...
  [ 71  76  50]
  [ 56  60  38]
  [ 58  61  39]]

 [[115 124 104]
  [102 110  93]
  [ 88  98  65]
  ...
  [ 60  68  45]
  [ 57  61  39]
  [ 60  63  42]]

 [[ 72  88  58]
  [ 63  83  54]
  [ 57  74  35]
  ...
  [ 59  68  44]
  [ 68  74  53]
  [ 71  73  55]]]",9,n9,input/training/n9/n9058.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[211 214 187]
  [213 216 189]
  [214 217 190]
  ...
  [183 199 160]
  [184 200 161]
  [185 201 162]]

 [[210 213 186]
  [212 215 188]
  [213 216 189]
  ...
  [181 197 160]
  [182 198 160]
  [183 199 162]]

 [[209 212 185]
  [211 214 187]
  [213 216 189]
  ...
  [179 194 160]
  [179 195 160]
  [180 196 161]]

 ...

 [[209 218 175]
  [211 220 176]
  [214 223 178]
  ...
  [208 212 164]
  [191 201 134]
  [192 209 106]]

 [[209 218 175]
  [212 221 176]
  [214 223 177]
  ...
  [202 213 136]
  [200 212 130]
  [146 156  77]]

 [[209 218 173]
  [212 221 174]
  [214 223 176]
  ...
  [183 195  90]
  [170 177  80]
  [197 198 136]]]",9,n9,input/training/n9/n9113.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 95 143   8]
  [ 88 139   5]
  [ 79 131   5]
  ...
  [ 60  95  14]
  [ 79 118  16]
  [ 97 138  17]]

 [[ 87 136  10]
  [ 82 133   3]
  [ 82 134   7]
  ...
  [ 65 100  12]
  [ 84 123  16]
  [102 143  20]]

 [[ 81 131   8]
  [ 81 133   6]
  [ 79 131   5]
  ...
  [ 67 107  14]
  [ 84 129  17]
  [ 97 145  18]]

 ...

 [[ 67  73  75]
  [ 75  77  87]
  [ 63  65  72]
  ...
  [215 226 208]
  [102 129  94]
  [ 76  83  37]]

 [[ 67  72  83]
  [ 62  68  84]
  [ 62  71  80]
  ...
  [223 219 186]
  [239 251 227]
  [114 137 105]]

 [[ 59  62  76]
  [ 58  62  71]
  [ 39  43  49]
  ...
  [ 58  64  20]
  [188 190 164]
  [242 246 224]]]",9,n9,input/training/n9/n9132.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 68  93  64]
  [ 73 104  68]
  [ 84 121  77]
  ...
  [103 102 107]
  [ 96  96  98]
  [ 96 100  99]]

 [[ 71  96  67]
  [ 73 104  66]
  [ 85 123  73]
  ...
  [  4   4   6]
  [ 39  39  39]
  [ 76  74  75]]

 [[ 78 102  75]
  [ 87 117  77]
  [100 137  84]
  ...
  [ 54  54  54]
  [ 90  89  90]
  [ 51  47  48]]

 ...

 [[ 53  71  55]
  [ 51  69  55]
  [ 58  74  63]
  ...
  [ 61  74  64]
  [ 48  61  51]
  [ 56  68  58]]

 [[ 50  68  52]
  [ 48  66  52]
  [ 53  69  57]
  ...
  [ 61  75  64]
  [ 48  64  51]
  [ 56  72  59]]

 [[ 48  64  51]
  [ 53  69  56]
  [ 44  60  47]
  ...
  [ 56  68  58]
  [ 54  66  54]
  [ 66  78  68]]]",9,n9,input/training/n9/n9135.jpg
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[[ 27  54  13]
  [ 34  66  14]
  [ 62  96  67]
  ...
  [ 61  88  47]
  [ 58  82  33]
  [ 31  59  18]]

 [[ 19  48   3]
  [ 30  64  14]
  [ 51  85  59]
  ...
  [ 76  98  59]
  [ 56  83  32]
  [ 38  62  16]]

 [[ 19  49   1]
  [ 34  67  21]
  [ 50  84  57]
  ...
  [ 85 106  67]
  [ 69  90  34]
  [ 45  72  25]]

 ...

 [[ 43  43  42]
  [ 26  27  29]
  [ 34  36  32]
  ...
  [ 25  30  34]
  [ 19  23  25]
  [ 31  32  24]]

 [[ 45  45  44]
  [ 26  27  29]
  [ 36  36  32]
  ...
  [ 24  28  30]
  [ 55  56  47]
  [ 26  27  21]]

 [[ 42  43  39]
  [ 22  26  28]
  [ 38  38  36]
  ...
  [ 19  23  22]
  [ 64  64  48]
  [ 74  72  58]]]",9,n9,input/training/n9/n9120.jpg
